district,dtname,object-id,timeperiod,total-tender-awarded-value,land-surface-temperature,sum-aged-population,sum-young-population,sum-population,avg-electricity,pct-ncd,heat-hazard,exposure,vulnerability,government-response,heat-risk-score
Kandhamal,Kandhamal,21-390-03424,2024_10,0.0,27.375169510615564,7839.6570000000065,11355.171999999991,126340.63359374972,9.466636355763402,5.5,3,1,1,4,3
Kandhamal,Kandhamal,21-390-03425,2024_10,0.0,27.375169510615564,653.6569999999992,831.7620000000006,40660.02109375002,10.796684877369698,5.5,3,1,1,4,3
Kandhamal,Kandhamal,21-390-03426,2024_10,0.0,27.375169510615564,4079.4869999999646,6011.789000000004,77954.20859375014,8.760464936669756,5.5,3,1,1,4,3
Kandhamal,Kandhamal,21-390-03427,2024_10,0.0,27.375169510615564,7098.774000000034,10423.815000000002,60614.83281249995,8.936173753848715,5.5,3,1,1,4,3
Kandhamal,Kandhamal,21-390-03428,2024_10,0.0,27.375169510615564,2894.6420000000217,4276.137999999992,54930.14023437514,7.364733178654292,5.5,3,1,1,4,3
Kandhamal,Kandhamal,21-390-03429,2024_10,0.0,27.375169510615564,4909.103999999992,7173.451000000001,96375.734375,10.185183189655172,5.5,3,1,1,4,3
Kandhamal,Kandhamal,21-390-03430,2024_10,0.0,27.375169510615564,5815.409999999974,8575.194000000003,88640.7367187501,10.01780436312456,5.5,3,1,1,4,3
Kandhamal,Kandhamal,21-390-03431,2024_10,0.0,27.375169510615564,2839.130999999994,4012.215999999986,68439.07734375005,8.964294988314723,5.5,3,1,1,4,3
Kandhamal,Kandhamal,21-390-03432,2024_10,0.0,27.375169510615564,2180.3029999999853,3198.992,46179.50507812493,9.914883209000855,5.5,3,1,1,4,3
Kandhamal,Kandhamal,21-390-03433,2024_10,0.0,27.375169510615564,3488.960000000021,5143.824999999997,61870.494140625,7.28652860956779,5.5,3,1,1,4,3
Kendrapara,Kendrapara,21-379-03434,2024_10,12961601.14,29.79157712305029,22296.086999999825,14849.309999999998,186056.5093749999,10.64410001712622,7.745,1,4,1,2,1
Kendrapara,Kendrapara,21-379-03435,2024_10,1907160.0,29.79157712305029,15549.215999999898,10636.721,137701.6468750001,10.562388545054024,7.745,1,4,1,2,1
Kendrapara,Kendrapara,21-379-03436,2024_10,0.0,29.79157712305029,14587.861999999965,9722.885,130647.9242187501,10.964879570792588,7.745,1,4,1,2,1
Kendrapara,Kendrapara,21-379-03437,2024_10,0.0,29.79157712305029,32956.48499999987,22025.10699999999,308741.27187500056,10.60852431815825,7.745,1,4,1,2,1
Kendrapara,Kendrapara,21-379-03438,2024_10,0.0,29.79157712305029,37861.69299999997,24818.22600000001,294367.1062500002,10.327481661481162,7.745,1,4,1,2,1
Kendrapara,Kendrapara,21-379-03439,2024_10,0.0,29.79157712305029,12123.207000000051,8064.091999999997,121930.29374999995,11.383080946299335,7.745,1,4,1,2,1
Kendrapara,Kendrapara,21-379-03440,2024_10,0.0,29.79157712305029,24645.14100000006,16446.274000000005,223672.7937500002,11.136324593316916,7.745,1,4,1,2,1
Kendrapara,Kendrapara,21-379-03441,2024_10,0.0,29.79157712305029,20105.25900000008,13646.034999999987,161953.9375,10.75339347903584,7.745,1,4,1,2,1
Kendrapara,Kendrapara,21-379-03442,2024_10,0.0,29.79157712305029,15973.85999999987,10718.380999999965,201548.328125,10.375990201380716,7.745,1,4,1,2,1
Kendujhar,Kendujhar,21-375-03443,2024_10,0.0,29.04482352068815,10825.07899999991,15581.320000000009,197024.4656250002,8.518976151315789,5.75,3,3,4,3,3
Kendujhar,Kendujhar,21-375-03444,2024_10,0.0,29.04482352068815,7978.457000000053,11455.856,149882.45625000028,5.720909352104583,5.75,3,3,4,3,3
Kendujhar,Kendujhar,21-375-03445,2024_10,0.0,29.04482352068815,10738.734000000057,15587.060999999989,177126.29062499944,9.515611616418193,5.75,3,3,4,3,3
Kendujhar,Kendujhar,21-375-03446,2024_10,0.0,29.04482352068815,10633.425000000048,14799.34,167969.91718750028,8.477264381884945,5.75,3,3,4,3,3
Kendujhar,Kendujhar,21-375-03447,2024_10,0.0,29.04482352068815,9836.554000000004,14250.195000000009,169004.28750000056,9.29903785239151,5.75,3,3,4,3,3
Kendujhar,Kendujhar,21-375-03448,2024_10,0.0,29.04482352068815,8271.113000000012,11946.30800000002,156640.0703125,8.219856142343366,5.75,3,3,4,3,3
Kendujhar,Kendujhar,21-375-03449,2024_10,0.0,29.04482352068815,9760.915999999968,13920.485,211413.38437499944,8.767178159111262,5.75,3,3,4,3,3
Kendujhar,Kendujhar,21-375-03450,2024_10,0.0,29.04482352068815,11067.241000000038,16019.555999999982,130919.2875000001,9.961105207226357,5.75,3,3,4,3,3
Kendujhar,Kendujhar,21-375-03451,2024_10,0.0,29.04482352068815,17445.73800000013,25321.28700000001,277311.1765625002,9.09015512210106,5.75,3,3,4,3,3
Kendujhar,Kendujhar,21-375-03452,2024_10,0.0,29.04482352068815,13244.47900000005,19178.305999999982,254536.9640624998,9.354177721178676,5.75,3,3,4,3,3
Kendujhar,Kendujhar,21-375-03453,2024_10,0.0,29.04482352068815,7964.720000000088,11525.650000000023,137846.18515624944,8.162117139287473,5.75,3,3,4,3,3
Kendujhar,Kendujhar,21-375-03454,2024_10,0.0,29.04482352068815,2456.410999999993,3527.838,94142.92109375028,7.69665967753597,5.75,3,3,4,3,3
Kendujhar,Kendujhar,21-375-03455,2024_10,0.0,29.04482352068815,5477.558000000019,7783.569,106636.05000000028,6.9174102510894375,5.75,3,3,4,3,3
Khordha,Khordha,21-386-03456,2024_10,0.0,30.1588513139696,3970.455000000016,3019.990000000005,120521.1148437499,11.048381438367086,8.805,1,5,1,3,2
Khordha,Khordha,21-386-03457,2024_10,0.0,30.1588513139696,8842.964999999967,7445.955999999991,136305.0929687498,7.705679924654061,8.805,1,5,1,3,2
Khordha,Khordha,21-386-03458,2024_10,0.0,30.1588513139696,8682.272000000114,7518.828000000009,150242.07656250056,10.432225376072989,8.805,1,5,1,3,2
Khordha,Khordha,21-386-03459,2024_10,0.0,30.1588513139696,15437.360000000102,13289.390000000014,190084.91250000056,11.228820301783264,8.805,1,5,1,3,2
Khordha,Khordha,21-386-03460,2024_10,0.0,30.1588513139696,98584.50600000004,79735.83600000013,1241180.6125000045,18.23521278010156,8.805,1,5,1,3,2
Khordha,Khordha,21-386-03461,2024_10,0.0,30.1588513139696,8022.290000000037,6688.612000000008,131395.4781249999,10.946785633441484,8.805,1,5,1,3,2
Khordha,Khordha,21-386-03462,2024_10,0.0,30.1588513139696,2555.7630000000063,2181.437999999994,118995.24140625028,10.836840751533703,8.805,1,5,1,3,2
Khordha,Khordha,21-386-03463,2024_10,13087490.0,30.1588513139696,16605.918999999994,14259.185999999989,174034.75937499944,12.82438149965325,8.805,1,5,1,3,2
Khordha,Khordha,21-386-03464,2024_10,0.0,30.1588513139696,17005.492999999784,14621.127999999995,221038.6062500002,10.927521317259629,8.805,1,5,1,3,2
Khordha,Khordha,21-386-03465,2024_10,0.0,30.1588513139696,20625.746999999978,16471.744999999995,264432.7453124989,9.813857577384148,8.805,1,5,1,3,2
Koraput,Koraput,21-398-03466,2024_10,0.0,28.45754170696328,3943.1849999999977,6545.3429999999935,59569.37617187505,8.87994282991901,5.307500000000001,4,2,1,2,3
Koraput,Koraput,21-398-03467,2024_10,0.0,28.45754170696328,7683.687999999965,13626.207999999984,138941.6124999998,8.047801748537644,5.307500000000001,4,2,1,2,3
Koraput,Koraput,21-398-03468,2024_10,357013.0,28.45754170696328,7734.994000000064,13689.864,201918.7421875,10.096837944664031,5.307500000000001,4,2,1,2,3
Koraput,Koraput,21-398-03469,2024_10,0.0,28.45754170696328,5917.197999999975,10417.093999999985,103484.2445312501,9.964665238116062,5.307500000000001,4,2,1,2,3
Koraput,Koraput,21-398-03470,2024_10,0.0,28.45754170696328,12577.452999999863,22155.109,242514.40625,9.71406990317929,5.307500000000001,4,2,1,2,3
Koraput,Koraput,21-398-03471,2024_10,0.0,28.45754170696328,6548.837,11539.054000000004,138457.21640624944,12.55752411792894,5.307500000000001,4,2,1,2,3
Koraput,Koraput,21-398-03472,2024_10,0.0,28.45754170696328,9646.434000000008,17008.66399999999,169808.3125,10.580945141763964,5.307500000000001,4,2,1,2,3
Koraput,Koraput,21-398-03473,2024_10,0.0,28.45754170696328,3500.777000000031,6147.817000000003,75977.20468750014,7.7124685697382045,5.307500000000001,4,2,1,2,3
Koraput,Koraput,21-398-03474,2024_10,0.0,28.45754170696328,6064.840999999957,10351.875,92348.14375000028,9.577652094160808,5.307500000000001,4,2,1,2,3
Koraput,Koraput,21-398-03475,2024_10,0.0,28.45754170696328,4077.7569999999832,7135.146999999997,69015.96914062486,10.814622834538262,5.307500000000001,4,2,1,2,3
Koraput,Koraput,21-398-03476,2024_10,0.0,28.45754170696328,5219.871000000043,9095.31700000001,104246.80781250028,8.720933754489204,5.307500000000001,4,2,1,2,3
Koraput,Koraput,21-398-03477,2024_10,0.0,28.45754170696328,2405.213999999978,4080.574000000001,55367.39960937505,10.752261195676152,5.307500000000001,4,2,1,2,3
Koraput,Koraput,21-398-03478,2024_10,0.0,28.45754170696328,5764.005999999994,8398.829999999987,79600.5703125,8.581510681586979,5.307500000000001,4,2,1,2,3
Koraput,Koraput,21-398-03479,2024_10,0.0,28.45754170696328,7376.514000000083,12963.954000000012,144953.67500000028,9.4085777722184,5.307500000000001,4,2,1,2,3
Malkangiri,Malkangiri,21-399-03480,2024_10,0.0,29.42583455882356,7292.798000000068,14127.185999999989,138043.12187499972,10.5779210025118,5.205,5,2,1,4,4
Malkangiri,Malkangiri,21-399-03481,2024_10,0.0,29.42583455882356,1510.0,2928.3979999999974,52038.16953125014,7.767109685304002,5.205,5,2,1,4,4
Malkangiri,Malkangiri,21-399-03482,2024_10,0.0,29.42583455882356,8009.103000000003,15752.25900000002,175564.515625,8.53808299999815,5.205,5,2,1,4,4
Malkangiri,Malkangiri,21-399-03483,2024_10,0.0,29.42583455882356,5811.222000000009,11023.801999999969,85958.4398437501,8.858823529411765,5.205,5,2,1,4,4
Malkangiri,Malkangiri,21-399-03484,2024_10,0.0,29.42583455882356,6572.204000000027,12818.299999999988,124214.56328124972,10.620730353474777,5.205,5,2,1,4,4
Malkangiri,Malkangiri,21-399-03485,2024_10,0.0,29.42583455882356,7957.023000000045,15479.01900000003,147441.6765625002,8.956868611318873,5.205,5,2,1,4,4
Malkangiri,Malkangiri,21-399-03486,2024_10,0.0,29.42583455882356,4970.974999999977,10145.296000000031,93520.08203125,9.951762523191094,5.205,5,2,1,4,4
Mayurbhanj,Mayurbhanj,21-376-03487,2024_10,0.0,28.758326834455897,12947.82500000007,16380.630999999994,169587.16718750028,8.995144603097774,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03488,2024_10,0.0,28.758326834455897,2740.6380000000063,3477.782999999996,102802.44999999972,8.888702728578266,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03489,2024_10,0.0,28.758326834455897,11671.386000000057,14879.14400000003,129719.78203124972,8.777003795490065,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03490,2024_10,0.0,28.758326834455897,3941.627000000037,5016.838000000003,219913.56875000056,9.576004087086378,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03491,2024_10,0.0,28.758326834455897,13247.853000000005,16603.242,190118.0203125002,9.364527849306851,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03492,2024_10,0.0,28.758326834455897,3439.5780000000086,4316.305,65914.11484375002,9.72212450821569,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03493,2024_10,0.0,28.758326834455897,4734.294999999984,6017.536999999997,96217.9921875,10.459770114942527,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03494,2024_10,0.0,28.758326834455897,2589.606999999989,3279.4390000000058,81584.33125000028,11.084155931069098,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03495,2024_10,0.0,28.758326834455897,3507.648000000016,4785.385000000002,90763.0796874999,9.829236383667286,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03496,2024_10,0.0,28.758326834455897,7432.453999999969,9384.482000000004,142448.0640624999,10.062658712563987,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03497,2024_10,0.0,28.758326834455897,6327.962,8009.608000000007,185394.5046875002,8.804969076562166,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03498,2024_10,0.0,28.758326834455897,9230.712000000058,11791.622999999992,116167.2164062499,8.894604417116714,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03499,2024_10,0.0,28.758326834455897,3587.4219999999914,4529.668000000002,86315.15859374986,10.924942811515386,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03500,2024_10,0.0,28.758326834455897,8895.837000000058,11237.299,130319.3515625,9.053463381577036,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03501,2024_10,0.0,28.758326834455897,7987.249000000069,10149.629999999976,129388.08984375,11.820926600728788,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03502,2024_10,0.0,28.758326834455897,6432.523000000045,8047.332999999999,133483.9624999999,8.703354343897386,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03503,2024_10,0.0,28.758326834455897,6367.109999999986,8046.344000000005,71971.30156249995,9.286530140060712,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03504,2024_10,0.0,28.758326834455897,4114.375,6491.446999999986,46029.60703125014,9.69321922317314,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03505,2024_10,0.0,28.758326834455897,8889.247999999905,10884.741000000007,123684.98124999972,9.07273172095624,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03506,2024_10,0.0,28.758326834455897,6810.565000000002,8628.267999999996,120944.05859375,8.693397845034658,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03507,2024_10,0.0,28.758326834455897,5523.230999999971,7001.028000000006,95808.02578124986,9.955075879512531,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03508,2024_10,0.0,28.758326834455897,3963.640000000072,5044.752999999997,67683.9921875,10.25332156461953,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03509,2024_10,0.0,28.758326834455897,3788.385999999999,4762.956999999999,139973.3515625,7.237856721946292,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03510,2024_10,0.0,28.758326834455897,7221.045999999973,9280.476000000002,106216.26953125,8.46064477407185,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03511,2024_10,0.0,28.758326834455897,2337.0779999999795,2975.050999999992,81251.58984375,9.383198287723587,6.77,3,2,1,3,3
Mayurbhanj,Mayurbhanj,21-376-03512,2024_10,0.0,28.758326834455897,6900.025999999954,8754.591000000015,114711.23750000028,9.16634043457451,6.77,3,2,1,3,3
Nabarangpur,Nabarangpur,21-397-03513,2024_10,0.0,30.294752369394388,4159.722000000009,7674.448000000004,86818.3265625001,10.55469400271608,3.78,5,3,1,2,4
Nabarangpur,Nabarangpur,21-397-03514,2024_10,0.0,30.294752369394388,3923.4100000000326,7344.068999999989,85295.0023437501,11.875,3.78,5,3,1,2,4
Nabarangpur,Nabarangpur,21-397-03515,2024_10,0.0,30.294752369394388,10869.97199999995,20197.636999999988,200833.1359374998,10.752048948143672,3.78,5,3,1,2,4
Nabarangpur,Nabarangpur,21-397-03516,2024_10,0.0,30.294752369394388,10558.515000000014,19427.127999999968,184496.34218750056,9.328888438772983,3.78,5,3,1,2,4
Nabarangpur,Nabarangpur,21-397-03517,2024_10,0.0,30.294752369394388,8277.464000000036,15501.51999999996,144672.66015625,12.21710347489798,3.78,5,3,1,2,4
Nabarangpur,Nabarangpur,21-397-03518,2024_10,0.0,30.294752369394388,2832.800000000017,5256.138000000006,70443.88828125014,10.573385872315813,3.78,5,3,1,2,4
Nabarangpur,Nabarangpur,21-397-03519,2024_10,0.0,30.294752369394388,4069.929999999993,7533.149000000005,156272.8515625,9.462214170029371,3.78,5,3,1,2,4
Nabarangpur,Nabarangpur,21-397-03520,2024_10,0.0,30.294752369394388,10371.542999999949,19192.089999999967,204641.5265624998,10.172385699223618,3.78,5,3,1,2,4
Nabarangpur,Nabarangpur,21-397-03521,2024_10,0.0,30.294752369394388,10170.765000000014,18159.438999999955,120575.8343750001,11.558229166666669,3.78,5,3,1,2,4
Nabarangpur,Nabarangpur,21-397-03522,2024_10,0.0,30.294752369394388,11643.88500000001,21793.44999999996,268697.0656249989,11.53640199695758,3.78,5,3,1,2,4
Nayagarh,Nayagarh,21-385-03523,2024_10,0.0,29.26068029225912,12502.51800000004,8792.122999999996,116313.66874999972,11.810316277529392,8.2775,2,2,1,4,2
Nayagarh,Nayagarh,21-385-03524,2024_10,0.0,29.26068029225912,9183.92200000002,6474.57,121130.22968750028,8.398068036574575,8.2775,2,2,1,4,2
Nayagarh,Nayagarh,21-385-03525,2024_10,0.0,29.26068029225912,1547.5510000000068,1083.7890000000002,34330.3251953125,10.71369651142808,8.2775,2,2,1,4,2
Nayagarh,Nayagarh,21-385-03526,2024_10,0.0,29.26068029225912,8531.853999999934,5981.484999999998,101210.3203125,10.697093278200844,8.2775,2,2,1,4,2
Nayagarh,Nayagarh,21-385-03527,2024_10,0.0,29.26068029225912,17975.76599999983,12624.39,182991.71875,11.215256613504412,8.2775,2,2,1,4,2
Nayagarh,Nayagarh,21-385-03528,2024_10,0.0,29.26068029225912,8778.630999999936,11208.736999999994,103724.05000000028,10.175431193628356,8.2775,2,2,1,4,2
Nayagarh,Nayagarh,21-385-03529,2024_10,0.0,29.26068029225912,15388.37699999998,10748.378000000012,180150.9140625,9.62157908819986,8.2775,2,2,1,4,2
Nayagarh,Nayagarh,21-385-03530,2024_10,0.0,29.26068029225912,18234.66700000013,13075.488000000012,216678.5281250002,11.17567738989243,8.2775,2,2,1,4,2
Nuapada,Nuapada,21-394-03531,2024_10,0.0,29.733714244645707,6558.580999999947,7393.323000000004,90921.57734375028,9.959061521365795,5.4025,4,3,1,3,3
Nuapada,Nuapada,21-394-03532,2024_10,0.0,29.733714244645707,11042.197000000044,12272.826,155921.50312500028,10.605676009435978,5.4025,4,3,1,3,3
Nuapada,Nuapada,21-394-03533,2024_10,0.0,29.733714244645707,13971.552000000023,15664.16499999998,172805.6124999998,8.497998477369286,5.4025,4,3,1,3,3
Nuapada,Nuapada,21-394-03534,2024_10,0.0,29.733714244645707,14620.01499999978,16361.620000000024,199315.2265625,9.620378931172,5.4025,4,3,1,3,3
Nuapada,Nuapada,21-394-03535,2024_10,0.0,29.733714244645707,9422.878999999955,10613.405,123657.2875000001,9.128576717617811,5.4025,4,3,1,3,3
Puri,Puri,21-387-03536,2024_10,0.0,30.086656843483983,8378.03600000008,5514.758000000002,97458.6617187499,9.678381256656015,8.295,1,3,1,1,1
Puri,Puri,21-387-03537,2024_10,0.0,30.086656843483983,44004.6379999998,29401.209000000003,456870.1749999989,15.770392254121962,8.295,1,3,1,1,1
Puri,Puri,21-387-03538,2024_10,0.0,30.086656843483983,5741.112999999954,3855.790000000001,153004.6390625001,10.39327485380117,8.295,1,3,1,1,1
Puri,Puri,21-387-03539,2024_10,0.0,30.086656843483983,8661.032999999938,5818.697000000015,156485.3671875,10.306236707920158,8.295,1,3,1,1,1
Puri,Puri,21-387-03540,2024_10,0.0,30.086656843483983,9866.109000000057,6588.934999999998,118480.33281249995,10.50363512152783,8.295,1,3,1,1,1
Puri,Puri,21-387-03541,2024_10,0.0,30.086656843483983,16963.53099999996,11777.735,187118.82187499944,10.476005806719204,8.295,1,3,1,1,1
Puri,Puri,21-387-03542,2024_10,0.0,30.086656843483983,6683.406000000017,4518.023999999998,84832.94062500028,10.63879817112998,8.295,1,3,1,1,1
Puri,Puri,21-387-03543,2024_10,0.0,30.086656843483983,12652.65599999996,8500.578999999998,223660.30624999944,11.014733242438956,8.295,1,3,1,1,1
Puri,Puri,21-387-03544,2024_10,59477090.0,30.086656843483983,15213.558000000075,10218.997999999998,161672.1937500001,11.32458067493162,8.295,1,3,1,1,1
Puri,Puri,21-387-03545,2024_10,0.0,30.086656843483983,13103.062999999966,8745.977999999996,146066.01875000028,10.058503133170104,8.295,1,3,1,1,1
Puri,Puri,21-387-03546,2024_10,0.0,30.086656843483983,6753.487999999954,4507.092999999997,172933.5296875001,8.601248477466504,8.295,1,3,1,1,1
Rayagada,Rayagada,21-396-03547,2024_10,0.0,29.15428527296,4056.3219999999856,6663.308999999994,109742.84765625,9.376917931351644,7.2775,3,2,1,4,3
Rayagada,Rayagada,21-396-03548,2024_10,0.0,29.15428527296,3787.228000000061,6318.879000000015,76785.99609375,7.832342601470118,7.2775,3,2,1,4,3
Rayagada,Rayagada,21-396-03549,2024_10,0.0,29.15428527296,3434.168000000005,5720.359000000026,58334.04804687505,9.618763580027457,7.2775,3,2,1,4,3
Rayagada,Rayagada,21-396-03550,2024_10,0.0,29.15428527296,6910.739999999991,10726.107999999978,113467.4921875,10.865050134762292,7.2775,3,2,1,4,3
Rayagada,Rayagada,21-396-03551,2024_10,0.0,29.15428527296,4637.909999999974,7653.569000000018,76967.06562500028,9.803462356156988,7.2775,3,2,1,4,3
Rayagada,Rayagada,21-396-03552,2024_10,0.0,29.15428527296,9342.128999999955,15301.005000000005,186613.484375,8.696497976519614,7.2775,3,2,1,4,3
Rayagada,Rayagada,21-396-03553,2024_10,0.0,29.15428527296,9541.532000000008,15684.665000000008,99088.96562499995,7.629585582288903,7.2775,3,2,1,4,3
Rayagada,Rayagada,21-396-03554,2024_10,0.0,29.15428527296,4704.875000000058,7486.270999999993,75899.82578125014,9.11197965718591,7.2775,3,2,1,4,3
Rayagada,Rayagada,21-396-03555,2024_10,0.0,29.15428527296,5487.135999999999,9065.08500000002,85468.73906249972,9.643847169257846,7.2775,3,2,1,4,3
Rayagada,Rayagada,21-396-03556,2024_10,0.0,29.15428527296,2307.95199999999,3811.8110000000015,59041.88515624986,8.597773368606703,7.2775,3,2,1,4,3
